"family","shape","seed","package","lambda_index","lambda","objective","loss","penalty","kkt","relative_kkt","intercept_kkt","nonzero"
"poisson","tall",74001,"glmnet",37,0.0105977355203422,0.429517680922526,0.395015947208372,0.0345017337141546,5.09093484699422e-06,0.000480148842245988,7.39365426803001e-10,91
"poisson","tall",74001,"glmnet",38,0.0096961677912434,0.426559248642461,0.394490303890583,0.0320689447518776,3.7464823686266e-06,0.000386238709224333,3.71309660903568e-10,94
"poisson","tall",74001,"glmnet",39,0.00887129799148925,0.423810645314302,0.394029611632175,0.0297810336821268,3.58857417651764e-06,0.000404351554238535,3.12462654715462e-10,97
"poisson","tall",74001,"glmnet",40,0.00811660129529473,0.421259719918661,0.393637679534634,0.0276220403840267,3.28628340348462e-06,0.00040472030821041,2.51077829752783e-10,99
"poisson","tall",74001,"glmnet",41,0.00742610795511342,0.418895194717578,0.393307724381902,0.0255874703356755,1.05436760180029e-05,0.00141779883487681,3.43321537668584e-09,101
"poisson","tall",74001,"glmnet",42,0.00679435608016968,0.41670588836765,0.393025496492895,0.0236803918747546,9.58551282288951e-06,0.00140881762312036,3.05847344784019e-09,103
"poisson","tall",74001,"glmnet",43,0.00621634843220289,0.41468041362929,0.392779680119831,0.0219007335094594,8.92908253655959e-06,0.00143432682565852,2.88756431667675e-09,104
"poisson","tall",74001,"glmnet",44,0.00568751289667265,0.412807958097859,0.392570298726616,0.0202376593712424,8.61801470883241e-06,0.00151295938294057,2.51426357863321e-09,106
"poisson","tall",74001,"glmnet",45,0.00520366631674709,0.411078425978096,0.392393603350719,0.0186848226273772,7.96173618516482e-06,0.00152768695392321,2.15833249841285e-09,107
"poisson","tall",74002,"picasso",1,0.307539457420876,0.670628306935067,0.670628306935067,0,5.18585174802411e-16,1.68623948013511e-15,5.18585174802411e-16,0
"poisson","tall",74002,"picasso",2,0.281376542739433,0.67044961023158,0.666605918556315,0.00384369167526497,0.00017869690289749,0.000635081024017598,0.00017869690289749,1
"poisson","tall",74002,"picasso",3,0.257439352556462,0.66997298349851,0.663239299938098,0.00673368356041248,0.000149522853352056,0.000580793084864908,0.000149522853352056,1
"poisson","tall",74002,"picasso",4,0.235538540631171,0.669274761579898,0.660421103910904,0.00885365766899311,0.000125139965460055,0.000531254590201753,0.000125139965460055,1
"poisson","tall",74002,"picasso",5,0.215500868735653,0.66836939571548,0.655603277190394,0.0127661185250857,1.04987726195216e-05,4.8715632687536e-05,8.4801875567031e-08,3
"poisson","tall",74002,"picasso",6,0.197167836318314,0.666885819914697,0.646330376368405,0.0205554435462919,2.96591615948638e-05,0.00015040333814932,3.70375031616077e-07,4
"poisson","tall",74002,"picasso",7,0.180394426744201,0.664682971099011,0.635622032174446,0.0290609389245647,3.57094397951119e-05,0.00019791283513025,2.78466211345085e-07,6
"poisson","tall",74002,"picasso",8,0.165047960194846,0.661634264725365,0.621884377392302,0.039749887333063,4.10377354757852e-05,0.000248579469197007,6.13226329514438e-07,11
"poisson","tall",74002,"picasso",9,0.151007044153902,0.657478426502611,0.604135997804453,0.0533424286981579,9.19061728159587e-05,0.000608251563741721,1.07494694533605e-06,12
"poisson","tall",74002,"picasso",10,0.138160613176791,0.652212866801871,0.587281052807227,0.0649318139946447,8.86073646070573e-05,0.00064092487653863,1.37672361518359e-06,15
"poisson","tall",74002,"picasso",11,0.126407050348807,0.645905953596972,0.56935807418864,0.0765478794083323,9.78070754146798e-05,0.000773148773937535,1.38297575935087e-06,18
"poisson","tall",74002,"picasso",12,0.115653383482306,0.63854903955129,0.549803270168915,0.0887457693823753,0.000106084333480097,0.00091642036268614,1.93586448070626e-06,22
"poisson","tall",74002,"picasso",13,0.105814549694787,0.63018504579915,0.531211534202503,0.0989735115966467,0.000118613407443527,0.00111970042213372,2.23672564922006e-06,24
"poisson","tall",74002,"picasso",14,0.0968127225505988,0.620998424874976,0.513882073833151,0.107116351041825,0.000126026033678159,0.0013000583927344,2.7696989479824e-06,25
"poisson","tall",74002,"picasso",15,0.0885766964438636,0.611209047523927,0.498703796841351,0.112505250682577,0.000129711468330213,0.00146225589991884,2.9356725172508e-06,27
"poisson","tall",74002,"picasso",16,0.0810413233530102,0.601018001653209,0.484878662161964,0.116139339491246,0.000133680812153952,0.00164682236273073,3.07172370928455e-06,28
"poisson","tall",74002,"picasso",17,0.0741469975115804,0.590609132125403,0.47318882606678,0.117420306058624,0.000135578979829576,0.00182517874626029,3.10080952261726e-06,28
"poisson","tall",74002,"picasso",18,0.067839183918979,0.580173137742115,0.46330179113469,0.116871346607425,0.000136143295798877,0.00200283398958437,3.04235203966119e-06,29
"poisson","tall",74002,"picasso",19,0.0620679869616337,0.569851346705638,0.454960155643227,0.114891191062411,0.000136589875217821,0.00219581712734845,2.94737174838744e-06,29
"poisson","tall",74002,"picasso",20,0.0567877557322997,0.559753361272106,0.447758807350854,0.111994553921252,0.000138340675375555,0.00243018025309219,2.81897775235762e-06,31
"poisson","tall",74002,"picasso",21,0.0519567229255352,0.549938926871131,0.441453147190613,0.108485779680518,0.000137900443051731,0.00264711469504326,2.64057604895129e-06,33
"poisson","tall",74002,"picasso",22,0.0475366744529652,0.540449287032212,0.435735164906371,0.104714122125841,0.000136503966007742,0.00286332840676334,2.51680028422857e-06,35
"poisson","tall",74002,"picasso",23,0.0434926471649466,0.531318702937372,0.430858127651328,0.100460575286044,0.000135102276569168,0.00309670515437146,2.35244681997293e-06,37
"poisson","tall",74002,"picasso",24,0.0397926522875758,0.52257729597154,0.426583315524329,0.0959939804472109,0.000133710722751659,0.00334893320278316,2.15594634195804e-06,39
"poisson","tall",74002,"picasso",25,0.0364074223873897,0.514242815476658,0.4229162487139,0.0913265667627581,0.000130430311152972,0.00356973115604505,1.96560597006978e-06,40
"poisson","tall",74002,"picasso",26,0.0333101798622168,0.506328420437516,0.419734349899185,0.0865940705383313,0.000130589381279855,0.00390509501527844,1.89049020215792e-06,44
"poisson","tall",74002,"picasso",27,0.0304764251269145,0.498832560644405,0.416926221206082,0.081906339438323,0.000121121821790766,0.00395854680748814,1.59694195557636e-06,46
"poisson","tall",74002,"picasso",28,0.0278837428185118,0.491752283678819,0.414462045280239,0.0772902383985795,0.000117924839328622,0.00421135057988603,1.46083329402824e-06,50
"poisson","tall",74002,"picasso",29,0.0255116244878169,0.485074342396578,0.41222696525043,0.0728473771461482,0.000114567458634463,0.00447071725966401,1.26427345120672e-06,52
"poisson","tall",74002,"picasso",30,0.0233413063749566,0.478786942326554,0.410257570522689,0.0685293718038655,0.000112272633566335,0.00478701495944545,1.14273115018271e-06,56
"poisson","tall",74002,"picasso",31,0.0213556209856321,0.472877351721974,0.408525298535859,0.0643520531861149,0.000107798524559617,0.00502243011689867,1.02381317002598e-06,59
"poisson","tall",74002,"picasso",32,0.0195388612940401,0.467334456129911,0.407041661607545,0.0602927945223665,0.00010331776585194,0.00525999511240112,9.08868316417899e-07,60
"poisson","tall",74002,"picasso",33,0.0178766564982862,0.462146895776539,0.405784064833647,0.0563628309428918,9.87746695553827e-05,0.00549498193579316,8.0514464739756e-07,61
"poisson","tall",74002,"picasso",34,0.0163558583455013,0.457302325539736,0.404707193701873,0.0525951318378634,9.38013405940887e-05,0.00570232712311837,7.12424137916612e-07,63
"poisson","tall",74002,"picasso",35,0.0149644371274769,0.452784523671924,0.403768557848865,0.0490159658230598,8.73123277862729e-05,0.00580080927109388,6.17942178211095e-07,66
"poisson","tall",74002,"picasso",36,0.013691386524132,0.448577378270648,0.40296250749032,0.045614870780328,8.2841900961644e-05,0.00601426797966584,5.34450166755684e-07,68
"poisson","tall",74002,"picasso",37,0.0125266365421117,0.444664959743884,0.402321384603331,0.0423435751405533,0.00038582062515829,0.0298797215867058,2.57723282423774e-05,71
"poisson","tall",74002,"picasso",38,0.011460973859849,0.441028270080381,0.40164283001457,0.0393854400658101,8.44510762118209e-05,0.00731467890350638,5.57231318077722e-07,76
"poisson","tall",74002,"picasso",39,0.0104859689490121,0.437653021446196,0.40114753575348,0.0365054856927159,0.000340998976184538,0.0314953344778053,2.0024971419631e-05,78
"poisson","tall",74002,"picasso",40,0.00959390939585429,0.434521608871155,0.400675515138996,0.033846093732159,0.000379211728894794,0.0380233754460026,2.03750658861935e-05,81
"poisson","tall",74002,"picasso",41,0.00877773889503388,0.431619201236813,0.40026309132791,0.0313561099089033,0.000365354592156173,0.0399596255543109,1.80985497903863e-05,85
"poisson","tall",74002,"picasso",42,0.00803100143333487,0.428930951948197,0.399892806989311,0.0290381449588855,0.00032574147765883,0.0389794781445653,1.62393403569759e-05,87
"poisson","tall",74002,"picasso",43,0.00734779022177531,0.426442715327588,0.399573691374982,0.0268690239526064,0.000310047176309046,0.0404875632886389,1.39956238860699e-05,90
"poisson","tall",74002,"picasso",44,0.0067227009721498,0.42414141496116,0.399298985196423,0.0248424297647366,0.000295001306622963,0.0420367372259844,1.2124096070561e-05,91
"poisson","tall",74002,"picasso",45,0.00615078914841752,0.422014609021569,0.39906032376074,0.0229542852608293,0.000271598030951534,0.0422892646248425,1.04020635868207e-05,95
"poisson","tall",74002,"glmnet",1,0.307539457420876,0.670628306935067,0.670628306935067,3.5654602439304e-17,5.58997292898766e-16,1.81764414097201e-15,5.58997292898766e-16,0
"poisson","tall",74002,"glmnet",2,0.281376542739433,0.670449601896408,0.666606004467249,0.00384359742915923,2.4405943659378e-06,8.67369103769393e-06,8.33547114065247e-09,1
"poisson","tall",74002,"glmnet",3,0.257439352556462,0.669972977637136,0.663238401306146,0.00673457633098992,3.91210793826424e-06,1.51960003434699e-05,5.84651363610966e-09,1
"poisson","tall",74002,"glmnet",4,0.235538540631171,0.669274757374535,0.660419007766477,0.00885574960805882,4.70468873439711e-06,1.99737790315634e-05,4.10130758288219e-09,1
"poisson","tall",74002,"glmnet",5,0.215500868735653,0.668369395701904,0.655602821369242,0.0127665743326613,7.72544547503196e-06,3.58475053135884e-05,6.0491571849397e-09,3
"poisson","tall",74002,"glmnet",6,0.197167836318314,0.666885819650928,0.646325074693342,0.020560744957586,2.65947601996164e-08,1.34883848750449e-07,2.28395080625887e-14,4
"poisson","tall",74002,"glmnet",7,0.180394426744201,0.664682970649412,0.635614238814686,0.0290687318347258,4.73793476674089e-08,2.62643009979118e-07,6.150258080595e-14,6
"poisson","tall",74002,"glmnet",8,0.165047960194846,0.661634262757994,0.62186084783592,0.0397734149220739,6.83847179439034e-08,4.14332231244662e-07,2.14585016422575e-13,11
"poisson","tall",74002,"glmnet",9,0.151007044153902,0.657478419541442,0.60409512593407,0.0533832936073719,1.65666035861767e-07,1.09707368316591e-06,7.31440574774922e-13,12
"poisson","tall",74002,"glmnet",10,0.138160613176791,0.652212858136545,0.587231779484643,0.0649810786519025,2.07270508784108e-07,1.50021191328383e-06,1.06963315982256e-12,15
"poisson","tall",74002,"glmnet",11,0.126407050348807,0.645905940999814,0.569298630845457,0.0766073101543563,2.70589690043455e-07,2.14061723667974e-06,1.70045000302821e-12,18
"poisson","tall",74002,"glmnet",12,0.115653383482306,0.638549020100537,0.549724749360461,0.0888242707400769,3.49665107118868e-07,3.02337933764043e-06,2.74947664635761e-12,22
"poisson","tall",74002,"glmnet",13,0.105814549694787,0.630185018310693,0.53112084676531,0.0990641715453828,4.29309116131704e-07,4.05716771078195e-06,4.3685072226296e-12,24
"poisson","tall",74002,"glmnet",14,0.0968127225505988,0.620998386487695,0.51377708428202,0.107221302205674,4.73004497750229e-07,4.8857440872411e-06,6.15759754296619e-12,25
"poisson","tall",74002,"glmnet",15,0.0885766964438636,0.611209001364977,0.498595531954534,0.112613469410443,4.75136288757838e-07,5.36409415972256e-06,6.50198683782577e-12,27
"poisson","tall",74002,"glmnet",16,0.0810413233530102,0.601017946334013,0.484766157782154,0.116251788551859,4.76205175514721e-07,5.87604394412317e-06,7.20282189448085e-12,28
"poisson","tall",74002,"glmnet",17,0.0741469975115804,0.590609070757983,0.473078457564179,0.117530613193805,4.48578004727529e-07,6.04981059206754e-06,6.7026160177619e-12,28
"poisson","tall",74002,"glmnet",18,0.067839183918979,0.580173071497893,0.463195481883566,0.116977589614327,4.28613052480542e-07,6.31803509016455e-06,5.91881565981112e-12,29
"poisson","tall",74002,"glmnet",19,0.0620679869616337,0.56985127908487,0.454877985930105,0.114973293154765,3.92307669331918e-05,0.00063166196084722,3.84586809172305e-08,29
"poisson","tall",74002,"glmnet",20,0.0567877557322997,0.559753289833729,0.447678964800646,0.112074325033083,3.42544069874412e-05,0.000602836944759148,2.83235565482487e-08,31
"poisson","tall",74002,"glmnet",21,0.0519567229255352,0.549938852410258,0.441376751432792,0.108562100977466,3.02347367614128e-05,0.000581583114707642,2.22457793180864e-08,33
"poisson","tall",74002,"glmnet",22,0.0475366744529652,0.540449208917744,0.435661040947104,0.104788167970641,2.76297054734101e-05,0.000580891615304083,1.83684125873995e-08,35
"poisson","tall",74002,"glmnet",23,0.0434926471649466,0.531318624034381,0.430788144175555,0.100530479858826,2.39480388315796e-05,0.00055031968193827,1.3287032942344e-08,37
"poisson","tall",74002,"glmnet",24,0.0397926522875758,0.522577217315419,0.426518073904331,0.0960591434110876,2.17575910244211e-05,0.000546475285977189,1.01924933172404e-08,39
"poisson","tall",74002,"glmnet",25,0.0364074223873897,0.514242738646147,0.422856021138336,0.0913867175078115,1.88291758301123e-05,0.000516912254818019,7.57029007658616e-09,40
"poisson","tall",74002,"glmnet",26,0.0333101798622168,0.506328346338086,0.419678885967132,0.0866494603709536,1.74120313002762e-05,0.000522450927625025,5.70824847878626e-09,44
"poisson","tall",74002,"glmnet",27,0.0304764251269145,0.49883248984303,0.416876218795675,0.0819562710473548,1.46441960780994e-05,0.000480278206151876,4.48683291132124e-09,46
"poisson","tall",74002,"glmnet",28,0.0278837428185118,0.49175221657517,0.41441667032007,0.0773355462550999,1.31258440454474e-05,0.000470513167775875,3.6718967147964e-09,50
"poisson","tall",74002,"glmnet",29,0.0255116244878169,0.485074279576489,0.412186288643834,0.0728879909326549,1.15127575844656e-05,0.000451071413117129,2.87217872330103e-09,52
"poisson","tall",74002,"glmnet",30,0.0233413063749566,0.478786883253936,0.410221944078515,0.0685649391754205,1.00796116635701e-05,0.000431649396286179,2.81437670990314e-09,56
"poisson","tall",74002,"glmnet",31,0.0213556209856321,0.472877296480774,0.408493340766286,0.0643839557144888,9.31315705325272e-06,0.00043590853082228,2.32832211333189e-09,59
"poisson","tall",74002,"glmnet",32,0.0195388612940401,0.467334405308547,0.407013144907981,0.0603212604005665,8.50778907698913e-06,0.000435239598782491,1.82729861797348e-09,60
"poisson","tall",74002,"glmnet",33,0.0178766564982862,0.462146849371829,0.405758835498462,0.0563880138733676,7.65458232957622e-06,0.000428005434208354,1.43481146008817e-09,61
"poisson","tall",74002,"glmnet",34,0.0163558583455013,0.457302282878235,0.404684747316466,0.0526175355617691,6.9772541507647e-06,0.000426408620209632,1.14476860257895e-09,63
"poisson","tall",74002,"glmnet",35,0.0149644371274769,0.452784485315907,0.403748912193852,0.0490355731220549,6.27563637601615e-06,0.000419194227757064,9.41536716037028e-10,66
"poisson","tall",74002,"glmnet",36,0.013691386524132,0.448577344180404,0.40294543585515,0.0456319083252538,5.74244587652449e-06,0.000419244491973335,7.55327140944395e-10,68
"poisson","tall",74002,"glmnet",37,0.0125266365421117,0.444664229613983,0.402243501562364,0.0424207280516191,5.10674293138433e-06,0.000407504591757745,6.22042965692238e-10,72
"poisson","tall",74002,"glmnet",38,0.011460973859849,0.441028232739644,0.401627512504591,0.0394007202350532,4.96449726651929e-06,0.000432977843757411,5.32570248901187e-10,76
"poisson","tall",74002,"glmnet",39,0.0104859689490121,0.437652445943513,0.401088368872425,0.0365640770710884,4.86069609285066e-06,0.000463328092942455,4.78315963392539e-10,79
"poisson","tall",74002,"glmnet",40,0.00959390939585429,0.434520912167573,0.400615461244625,0.0339054509229483,4.76982415456746e-06,0.000496925050336567,4.26586623136771e-10,81
"poisson","tall",74002,"glmnet",41,0.00877773889503388,0.431618549382939,0.400209946203949,0.03140860317899,4.44951828878007e-06,0.000506652565325302,3.83973871698196e-10,84
"poisson","tall",74002,"glmnet",42,0.00803100143333487,0.428930350171085,0.399844880820371,0.0290854693507142,4.58580163270432e-06,0.000570686559502309,3.91584890069296e-10,87
"poisson","tall",74002,"glmnet",43,0.00734779022177531,0.426442182829947,0.399532109119115,0.0269100737108316,4.22485730410503e-06,0.000574652970466166,3.38388854270732e-10,90
"poisson","tall",74002,"glmnet",44,0.0067227009721498,0.424140950294767,0.399263103531294,0.0248778467634725,3.80668374763259e-06,0.000565922755517137,2.89425049704306e-10,91
"poisson","tall",74002,"glmnet",45,0.00615078914841752,0.422014192506198,0.399027974743297,0.0229862177629015,4.02145615505719e-06,0.000653384224702144,2.99283523963467e-10,94
"poisson","tall",74003,"picasso",1,0.272048002621678,0.657692323257823,0.657692323257823,0,8.12794276328077e-16,2.98768698352983e-15,8.12794276328077e-16,0
"poisson","tall",74003,"picasso",2,0.248904407515092,0.657553937783026,0.65457691306583,0.0029770247171959,0.000138423824664253,0.000556132476906258,0.000138423824664253,1
"poisson","tall",74003,"picasso",3,0.22772967815755,0.65718490235383,0.651970994357366,0.00521390799646448,0.000115734506283176,0.000508208384390498,0.000115734506283176,1
"poisson","tall",74003,"picasso",4,0.20835631972727,0.656633292526187,0.64906932462376,0.00756396790242703,0.000107918449203891,0.000517928301874772,0.000107918449203891,2
"poisson","tall",74003,"picasso",5,0.190631086477268,0.65577607379834,0.642339777720556,0.013436296077784,0.000234898294666663,0.00123082206037814,0.000211223517063443,7
"poisson","tall",74003,"picasso",6,0.174413769541867,0.654036931799887,0.628637716706855,0.0253992150930328,5.80667236939891e-05,0.000332814309385766,3.47881120096649e-07,8
"poisson","tall",74003,"picasso",7,0.159576087866608,0.651285644953068,0.614547008751731,0.0367386362013367,6.19839514741927e-05,0.000388278001408256,3.38351997173802e-07,10
"poisson","tall",74003,"picasso",8,0.146000673488677,0.647555583944901,0.599998682385426,0.047556901559475,6.69838759704278e-05,0.000458581161490168,5.32763563066529e-07,13
"poisson","tall",74003,"picasso",9,0.133580143141281,0.642831943712238,0.584753837885133,0.0580781058271047,6.3780354308679e-05,0.000477240959711749,7.70118136783515e-07,14
"poisson","tall",74003,"picasso",10,0.122216248838257,0.637213658454772,0.568524615303483,0.0686890431512883,6.63012049011424e-05,0.000542196780143547,1.08511658497301e-06,18
"poisson","tall",74003,"picasso",11,0.111819100719909,0.630654357055038,0.552164203223894,0.0784901538311443,8.04066111850521e-05,0.000718560904358061,1.26180931780595e-06,20
"poisson","tall",74003,"picasso",12,0.102306456012706,0.623301289990955,0.536811970929904,0.0864893190610509,8.14436190332279e-05,0.000795441837621028,1.43000577641861e-06,23
"poisson","tall",74003,"picasso",13,0.0936030684784092,0.615334191580156,0.523212426437353,0.0921217651428035,8.62108920184346e-05,0.000920178835804414,1.56337353461511e-06,23
"poisson","tall",74003,"picasso",14,0.085640093206685,0.606986139771205,0.511825215874174,0.0951609238970304,8.76393755550875e-05,0.00102229900307947,1.59421250052111e-06,23
"poisson","tall",74003,"picasso",15,0.0783545420430467,0.598414627331434,0.500926080604851,0.0974885467265835,9.44591913445147e-05,0.00120408405280123,1.70173076117297e-06,27
"poisson","tall",74003,"picasso",16,0.0716887853444833,0.58969018500548,0.491351047272972,0.0983391377325083,9.85746900501738e-05,0.00137314828129568,1.7365092583348e-06,27
"poisson","tall",74003,"picasso",17,0.0655900961216002,0.580958288375522,0.483175079781011,0.0977832085945107,9.95721206206723e-05,0.00151579576035481,1.68143070106147e-06,28
"poisson","tall",74003,"picasso",18,0.0600102329613792,0.572325269361111,0.476127583238506,0.0961976861226052,0.000101506102346764,0.00168862361874367,1.68908539055834e-06,29
"poisson","tall",74003,"picasso",19,0.0549050584314214,0.56385967058632,0.469866186318887,0.0939934842674335,0.000102388548750082,0.00186135795007883,1.67435696996154e-06,31
"poisson","tall",74003,"picasso",20,0.0502341899472026,0.555615181378441,0.464364526969328,0.0912506544091134,0.000100536561425807,0.00199735984278315,1.5837695351868e-06,32
"poisson","tall",74003,"picasso",21,0.0459606803406566,0.547635405788072,0.459526808316656,0.0881085974714168,9.86196149600979e-05,0.00214114446062205,1.47698342686636e-06,35
"poisson","tall",74003,"picasso",22,0.0420507256033427,0.539951045726724,0.455351050406792,0.0845999953199323,9.83924005098849e-05,0.00233438812410953,1.37452849127645e-06,36
"poisson","tall",74003,"picasso",23,0.0384733974924089,0.532592587585781,0.451803046715083,0.080789540870698,9.68676451702927e-05,0.00251145914669677,1.2744892225407e-06,36
"poisson","tall",74003,"picasso",24,0.0352003988842283,0.525582791389867,0.44879003846032,0.076792752929547,9.56049483382751e-05,0.00270866211347312,1.16479834357353e-06,37
"poisson","tall",74003,"picasso",25,0.0322058399405267,0.518933047920609,0.446201646004086,0.0727314019165228,9.33118870072164e-05,0.0028889887730015,1.05162897979971e-06,40
"poisson","tall",74003,"picasso",26,0.0294660333164449,0.512641276762998,0.443892727581307,0.0687485491816905,9.05693837723008e-05,0.00306426908027678,9.51388084232729e-07,44
"poisson","tall",74003,"picasso",27,0.026959306790607,0.506699004671625,0.441831238485458,0.0648677661861675,8.9180144788932e-05,0.00329704744675496,8.62093594815261e-07,46
"poisson","tall",74003,"picasso",28,0.0246658318350724,0.501098287220339,0.440005150359361,0.0610931368609783,8.564473061521e-05,0.00346018672413012,7.64820027960689e-07,50
"poisson","tall",74003,"picasso",29,0.0225674667691398,0.495828989341437,0.43842109538246,0.0574078939589776,8.30046517426887e-05,0.00366458826398479,6.81239331075001e-07,52
"poisson","tall",74003,"picasso",30,0.0206476132563293,0.490880299805734,0.436978075189303,0.053902224616431,8.074423400347e-05,0.0038953512858473,6.29492899746398e-07,58
"poisson","tall",74003,"picasso",31,0.0188910850094139,0.486235830321141,0.435681919717417,0.0505539106037238,7.66484100012607e-05,0.0040409894164162,5.61069737009756e-07,61
"poisson","tall",74003,"picasso",32,0.0172839876649428,0.481884647895662,0.434570622991331,0.0473140249043318,7.25376243483865e-05,0.00417927108907804,5.14081728471949e-07,66
"poisson","tall",74003,"picasso",33,0.0158136088770458,0.477814904388345,0.433589430856231,0.0442254735321136,6.81301661636519e-05,0.00428984294341383,4.45316739759838e-07,68
"poisson","tall",74003,"picasso",34,0.0144683177611495,0.474013137077606,0.432716213727376,0.0412969233502299,6.50892641577798e-05,0.00447859638448429,3.94236214232013e-07,73
"poisson","tall",74003,"picasso",35,0.0132374728921904,0.470464829288988,0.431941265330291,0.0385235639586969,6.37800522949056e-05,0.00479504093043723,3.54132500132942e-07,76
"poisson","tall",74003,"picasso",36,0.012111338129579,0.467157242070982,0.431307815134761,0.0358494269362203,0.000383139297129036,0.0306646916108746,2.58530827097723e-05,81
"poisson","tall",74003,"picasso",37,0.011081005603081,0.464076690364161,0.430720633429801,0.0333560569343601,0.00039690427446095,0.0345798388988528,2.56680184387861e-05,82
"poisson","tall",74003,"picasso",38,0.0101383252504222,0.461212364957525,0.43021946790169,0.0309928970558347,0.000379983645431172,0.0361259256781263,2.20739170808952e-05,84
"poisson","tall",74003,"picasso",39,0.00927584034925219,0.458552841708029,0.429790875165416,0.0287619665426122,0.000347430778300241,0.0361031892061641,1.8927236594974e-05,86
"poisson","tall",74003,"picasso",40,0.00848672853351514,0.456086334083611,0.429420904257771,0.0266654298258408,0.000318281396204529,0.0361477611888011,1.6288511422345e-05,90
"poisson","tall",74003,"picasso",41,0.00776474782766035,0.4538002395493,0.429086104936997,0.0247141346123034,0.00028535260656584,0.0354470865174081,1.46969688043054e-05,94
"poisson","tall",74003,"picasso",42,0.00710418727181601,0.451682615594592,0.428799790184355,0.0228828254102371,0.000264689631026981,0.035919942009733,1.26406959846641e-05,96
"poisson","tall",74003,"picasso",43,0.0064998217473651,0.449722873763152,0.428552573723822,0.0211703000393296,0.000247208139524445,0.0366395500937095,1.0902654135777e-05,98
"poisson","tall",74003,"picasso",44,0.00594687064558768,0.447910648618724,0.428341279862517,0.0195693687562074,0.000230911139509005,0.0373776781928518,9.37667943100939e-06,98
"poisson","tall",74003,"picasso",45,0.00544096005243357,0.446236335414826,0.428162222513509,0.0180741129013166,0.000213856040313394,0.0378183899893212,7.91486010888798e-06,99
"poisson","tall",74003,"glmnet",1,0.272048002621678,0.657692323257823,0.657692323257823,0,1.18849374786123e-15,4.36869132067843e-15,1.18849374786123e-15,0
"poisson","tall",74003,"glmnet",2,0.248904407515092,0.657553932829508,0.654577577629615,0.00297635519989254,1.65469742852142e-06,6.64787917904792e-06,4.9577330285544e-09,1
"poisson","tall",74003,"glmnet",3,0.22772967815755,0.657184898891715,0.651970904216668,0.00521399467504672,2.65036896712756e-06,1.16380883833055e-05,3.47570814607234e-09,1
"poisson","tall",74003,"glmnet",4,0.20835631972727,0.656633289473795,0.649067946800154,0.00756534267364051,3.5694752419102e-06,1.7131297465996e-05,3.02456548451069e-09,2
"poisson","tall",74003,"glmnet",5,0.190631086477268,0.655776025606515,0.642316349711081,0.0134596758954336,9.59940737713105e-06,5.03534034856525e-05,1.1821323121497e-08,7
"poisson","tall",74003,"glmnet",6,0.174413769541867,0.65403693064002,0.628625437977941,0.0254114926620784,3.25242103249579e-08,1.8647727381481e-07,2.13808970528362e-14,8
"poisson","tall",74003,"glmnet",7,0.159576087866608,0.651285643407217,0.614531710447031,0.0367539329601851,6.10120541866266e-08,3.82338179078495e-07,6.80516754059113e-14,10
"poisson","tall",74003,"glmnet",8,0.146000673488677,0.647555581229958,0.599975765404564,0.0475798158253938,1.16359829605006e-07,7.96980822677354e-07,1.57198698502725e-13,13
"poisson","tall",74003,"glmnet",9,0.133580143141281,0.642831939694893,0.584724190946768,0.0581077487481253,1.23867896439922e-07,9.27291876362333e-07,3.26824789453894e-13,14
"poisson","tall",74003,"glmnet",10,0.122216248838257,0.637213650687224,0.568478350180139,0.0687353005070847,1.78993538005323e-07,1.46456201658643e-06,7.65339014385802e-13,18
"poisson","tall",74003,"glmnet",11,0.111819100719909,0.630654345151772,0.55210852217994,0.0785458229718321,2.17120658521641e-07,1.94170973955693e-06,1.22345444886207e-12,20
"poisson","tall",74003,"glmnet",12,0.102306456012706,0.623301275596797,0.536753360911669,0.0865479146851276,2.3410402087698e-07,2.28825720595475e-06,1.52959356292115e-12,23
"poisson","tall",74003,"glmnet",13,0.0936030684784092,0.615334173909734,0.523150737334476,0.0921834365752576,2.50455774328251e-07,2.67571467742887e-06,1.79988191018055e-12,23
"poisson","tall",74003,"glmnet",14,0.085640093206685,0.60698612027973,0.511764627100201,0.0952214931795289,2.38396828361465e-07,2.78369809992287e-06,1.72026165534689e-12,23
"poisson","tall",74003,"glmnet",15,0.0783545420430467,0.598414602961378,0.500861349430078,0.0975532535313001,2.26284208343364e-07,2.88794432265142e-06,1.8237839016777e-12,27
"poisson","tall",74003,"glmnet",16,0.0716887853444833,0.589690157583095,0.491286918851343,0.0984032387317517,2.29517870597995e-07,3.20157657402155e-06,1.81257070464014e-12,27
"poisson","tall",74003,"glmnet",17,0.0655900961216002,0.580958261500995,0.483128461725512,0.0978297997754838,3.70529728080105e-05,0.000564598238980453,3.62818883219429e-08,28
"poisson","tall",74003,"glmnet",18,0.0600102329613792,0.572325240194352,0.47608004905571,0.0962451911386421,3.27748818022486e-05,0.000545856761337624,2.7017906127802e-08,29
"poisson","tall",74003,"glmnet",19,0.0549050584314214,0.563859639573886,0.469819728686416,0.0940399108874702,3.05461653937536e-05,0.000556035846295655,2.2455018924783e-08,31
"poisson","tall",74003,"glmnet",20,0.0502341899472026,0.555615149716901,0.464319915969039,0.0912952337478621,2.66341525160668e-05,0.000529918738762103,1.70469013261454e-08,32
